names	Grian	SmallishBeans	Dangthatsalongname	BigB - Minecraft	EthosLab	BdoubleO100	PearlescentMoon	InTheLittleWood ak...	GoodTimesWithScar	impulseSV	Tango Tek	ZombieCleo	Solidarity	MCSkizzleman
Bar colors	#8a0a01	#3866f9	#48bfea	#c0efff	#87CEEB	#35168b	#fff5c3	#72ca30	#306166	#f2ca37	#fc1900	#abadaa	#373797	#0020ff
Bar images	x	x	x	x	x	x	x	x	x	x	x	x	x	x
20-Nov-12	0	218910			441250	161362	0	40828	8239	394.7368421	68.96551724	7867		
21-Nov-12	0	218950			442890	162144	0	41112	8284	403.5087719	73.27586207	7868		
22-Nov-12	0	218976			444648	162857	0	41535	8328	412.2807018	77.5862069	7871		
23-Nov-12	0	218992			446560	163616	0	41692	8363	421.0526316	81.89655172	7878		
24-Nov-12	0	219014			448714	164549	0	41919	8412.5	429.8245614	86.20689655	7887		
25-Nov-12	0	219036			451346	165511	0	42261	8462	438.5964912	90.51724138	7896	0	
26-Nov-12	0	219063			453521	166278	0	42604	8557	447.3684211	94.82758621	7895	1.041666667	
27-Nov-12	0	219104			455452	166950	0	42797	8568	456.1403509	99.13793103	7894	2.083333333	
28-Nov-12	0	219098			457091	167721	0	43105	8621	464.9122807	103.4482759	7901	3.125	
29-Nov-12	0	219203			458814	168619	0	43366	8662	473.6842105	107.7586207	7904	4.166666667	
30-Nov-12	0	219268			460456	169329	0	43667	8698	482.4561404	112.0689655	7916	5.208333333	
1-Dec-12	0	219277			462554	170596	0	43691	8734	491.2280702	116.3793103	7927	6.25	
2-Dec-12	0	219306			465214	171645	0	44267	8800	500	120.6896552	7928	7.291666667	
3-Dec-12	0	219320			466940	172339	0	44492	8857	508.7719298	125	7934	8.333333333	
4-Dec-12	0	219301			468487	173040	0	44595	8905	517.5438596	129.3103448	7931	9.375	
5-Dec-12	0	219303			470215	173615	0	44721	8946	526.3157895	133.6206897	7931.5	10.41666667	
6-Dec-12	0	219227			472040	174238	0	44915	8998	535.0877193	137.9310345	7932	11.45833333	
7-Dec-12	0	219167			474028	174927	0	45187	9051	543.8596491	142.2413793	7927	12.5	
8-Dec-12	0	219265			476902	175798	0	45499	9099	552.6315789	146.5517241	7930	13.54166667	
9-Dec-12	0	219268			480244	176959	0	46058	9170	561.4035088	150.862069	7938.5	14.58333333	
10-Dec-12	0	219297			482824	177743	0	46123	9245	570.1754386	155.1724138	7947	15.625	
11-Dec-12	0	219266			485172	178609	0	46396	9309	578.9473684	159.4827586	7974	16.66666667	
12-Dec-12	0	219251.5			487181	179379	0	46593	9313	587.7192982	163.7931034	8003	17.70833333	
13-Dec-12	0	219237			489136	180342	0	46872	9351	596.4912281	168.1034483	8027	18.75	
14-Dec-12	0	219238			490994	181213	0	47008	9404	605.2631579	172.4137931	8029	19.79166667	
15-Dec-12	0	219230			493524	182110	0	47286	9440	614.0350877	176.7241379	8044	20.83333333	
16-Dec-12	0	219223			495984	183323	0	47520	9557	622.8070175	181.0344828	8065	21.875	
17-Dec-12	0	219216			497916	184336	0	48014	9561	631.5789474	185.3448276	8062	22.91666667	
18-Dec-12	0	219186			499639	184977	0	48288	9597	640.3508772	189.6551724	8076	23.95833333	
19-Dec-12	0	219182			501424	185572	0	48512	9627	649.122807	193.9655172	8094	25	
20-Dec-12	0	219157			503554	186241	0	48860	9684	657.8947368	198.2758621	8112	26.04166667	
21-Dec-12	0	219133			505388	187030	0	49074	9737	666.6666667	202.5862069	8129	27.08333333	
22-Dec-12	0	219130			507361	187769	0	49257	9787	675.4385965	206.8965517	8149	28.125	
23-Dec-12	0	219094			509290	188476	0	49469	9854	684.2105263	211.2068966	8176	29.16666667	
24-Dec-12	0	219081			511085	189137	0	50216	9945	692.9824561	215.5172414	8190	30.20833333	
25-Dec-12	0	219067			513203	189968	0	50697	9995	701.754386	219.8275862	8209	31.25	
26-Dec-12	0	219044			515262	190805	0	50727	10057	710.5263158	224.137931	8208	32.29166667	
27-Dec-12	0	219053			517134	191877	0	50986	10131	719.2982456	228.4482759	8214	33.33333333	
28-Dec-12	0	219047.5			518951	192931	0	51333	10192	728.0701754	232.7586207	8222	34.375	
29-Dec-12	0	219042			520814	193812	0	51710	10254	736.8421053	237.0689655	8236	35.41666667	
30-Dec-12	0	219019			523003	194642	0	52074	10317	745.6140351	241.3793103	8235	36.45833333	
31-Dec-12	0	219027			524972	195432	0	52375	10383	754.3859649	245.6896552	8240	37.5	
1-Jan-13	0	219130			527238	196442	0	52693	10428	763.1578947	250	8261	38.54166667	
2-Jan-13	0	219151			529876	197622	0	52724	10498	771.9298246	286.1290323	8290	39.58333333	
3-Jan-13	0	219176			532350	198913	0	53016	10577	780.7017544	322.2580645	8308	40.625	
4-Jan-13	0	219158			534731	199836	0	53381	10647	789.4736842	358.3870968	8320	41.66666667	
5-Jan-13	0	219188			537077	200894	0	53627	10709	798.245614	394.516129	8325	42.70833333	
6-Jan-13	0	219201			539543	202011	0	53761	10811	807.0175439	430.6451613	8334	43.75	
7-Jan-13	0	219205			541329	202823	0	54512	10878	815.7894737	466.7741935	8343	44.79166667	
8-Jan-13	0	219246			542960	203707	0	54886	10943	824.5614035	502.9032258	8350	45.83333333	0
9-Jan-13	0	219267			544537	204716	0	55112	11027	833.3333333	539.0322581	8357	46.875	0
10-Jan-13	0	219257			546169	205523	0	55139	11029	842.1052632	575.1612903	8363	47.91666667	0
11-Jan-13	0	219255			547816	206198	0	55609	11092	850.877193	611.2903226	8379	48.95833333	0
12-Jan-13	0	219497			550059	207233	0	55704	11159	859.6491228	647.4193548	8384	50	0
13-Jan-13	0	219595			552777	208306	0	56146	11235	868.4210526	683.5483871	8395	51.04166667	0
14-Jan-13	0	219612			554852	209120	0	56534	11322	877.1929825	719.6774194	8397	52.08333333	0
15-Jan-13	0	219637			556786	210232	0	56757	11387	885.9649123	755.8064516	8406.5	53.125	0
16-Jan-13	0	219627			558381	211120	0	56984	11441	894.7368421	791.9354839	8416	54.16666667	0
17-Jan-13	0	219632			559722	212025	0	57157	11512	903.5087719	828.0645161	8426	55.20833333	0
18-Jan-13	0	219643			561550	212899	0	57257	11594	912.2807018	864.1935484	8436	56.25	0
19-Jan-13	0	219663			563929	213856	0	57666	11656	921.0526316	900.3225806	8438	57.29166667	0
20-Jan-13	0	219684			566346	215001	0	57690	11868	929.8245614	936.4516129	8439	58.33333333	0
21-Jan-13	0	219682			569805	216103	0	57999	11895	938.5964912	972.5806452	8459	59.375	0
22-Jan-13	0	219686			572085	216934	0	58243	12029	947.3684211	1008.709677	8475	60.41666667	0
23-Jan-13	0	219687			574575	217703	0	58361	12146	956.1403509	1044.83871	8486	61.45833333	0
24-Jan-13	0	219674			576386	218640	0	58593	12157	964.9122807	1080.967742	8488	62.5	0
25-Jan-13	0	219676			578118	219376	0	59041	12254	973.6842105	1117.096774	8496	63.54166667	0
26-Jan-13	0	219658			580441	220508	0	59076	12347	982.4561404	1153.225806	8494	64.58333333	0
27-Jan-13	0	219679			583084	221741	0	59296	12565	991.2280702	1189.354839	8500	65.625	0
28-Jan-13	0	219689			584957	222774	0	59690	12582	1000	1225.483871	8515	66.66666667	0
29-Jan-13	0	219688			586817	223721	0	59742	12678	1036.823197	1261.612903	8516	67.70833333	0
30-Jan-13	0	219775			588334	224402	0	59873	12732	1073.646393	1297.741935	8521	68.75	0
31-Jan-13	0	219793			589946	225126	0	60094	12803	1110.46959	1333.870968	8529	69.79166667	0
1-Feb-13	0	219774			591450	226154	0	60251	12894	1147.292786	1370	8535	70.83333333	0
2-Feb-13	0	219780			593424	227290	0	60268	13084	1184.115983	1381.785714	8536	71.875	0
3-Feb-13	0	219791			595657	228582	0	60560	13117	1220.93918	1393.571429	8550	72.91666667	0
4-Feb-13	0	221253			597499	230095	0	60604	13252	1257.762376	1405.357143	8549	73.95833333	0
5-Feb-13	0	222368			599574	231111	0	60707	13332	1294.585573	1417.142857	8546	75	0
6-Feb-13	0	222795			602663	232783	0	60809	13415	1331.408769	1428.928571	8553	76.04166667	0
7-Feb-13	0	223010			605660	234314	0	61214	13605	1368.231966	1440.714286	8554	77.08333333	0
8-Feb-13	0	223123			608059	235259	0	61373	13745	1405.055163	1452.5	8560	78.125	0
9-Feb-13	0	223158			610565	236454	0	61543	13831	1441.878359	1464.285714	8555	79.16666667	0
10-Feb-13	0	223229			613106	237645	0	61598	13987	1478.701556	1476.071429	8556	80.20833333	0
11-Feb-13	0	223287			615027	238604	0	61797	14109	1515.524752	1487.857143	8563	81.25	0
12-Feb-13	0	223310			617424	239461	0	61958	14201	1552.347949	1499.642857	8562	82.29166667	0
13-Feb-13	0	223338			619823	240291	0	61969	14354	1589.171146	1511.428571	8571	83.33333333	0
14-Feb-13	0	223329			622362	241034	0	62084	14368	1625.994342	1523.214286	8575	84.375	0
15-Feb-13	0	223321			624814	241793	0	62194	14451	1662.817539	1535	8573	85.41666667	0
16-Feb-13	0	223365			627605	242710	0	62292	14548	1699.640736	1546.785714	8571	86.45833333	0
17-Feb-13	0	223367			629952	243788	0	62461	14666	1736.463932	1558.571429	8575	87.5	0
18-Feb-13	0	223355			632097	244722	0	62546	14802	1773.287129	1570.357143	8579	88.54166667	0
19-Feb-13	0	223359			633976	245612	0	62736	14923	1810.110325	1582.142857	8582	89.58333333	0
20-Feb-13	0	223352			636033	246711	0	62817	15009	1846.933522	1593.928571	8587	90.625	0
21-Feb-13	0	223344			638329	247610	0	62921	15113	1883.756719	1605.714286	8588	91.66666667	0
22-Feb-13	0	223340			640606	248542	0	62918	15228	1920.579915	1617.5	8590.5	92.70833333	0
23-Feb-13	0	223325			643442	249601	0	63034	15399	1957.403112	1629.285714	8593	93.75	0
24-Feb-13	0	223299			646558	250625	0	63285	15463	1994.226308	1641.071429	8597	94.79166667	0
25-Feb-13	0	223260			648703	251424	0	63389	15672	2031.049505	1652.857143	8603	95.83333333	0
26-Feb-13	0	223241			650728	252241	0	63421	15697	2067.872702	1664.642857	8601	96.875	0
27-Feb-13	0	223210			652686	253008	0	63569	15819	2104.695898	1676.428571	8606	97.91666667	0
28-Feb-13	0	223178			654471	253887	0	63627	15936	2141.519095	1688.214286	8613	98.95833333	0
1-Mar-13	0	223185			656107	255332	0	63700	16133	2178.342291	1700	8614	100	0
2-Mar-13	0	223183			658601	256673	0	63852	16149	2215.165488	1723.129032	8615	102.4193548	0
3-Mar-13	0	223166			662058	258104	0	64988	16317	2251.988685	1746.258065	8617	104.8387097	0
4-Mar-13	0	223146			664535	259194	0	65104	16562	2288.811881	1769.387097	8615	107.2580645	0
5-Mar-13	0	223150			666646	260170	0	65524	16567	2325.635078	1792.516129	8618	109.6774194	0
6-Mar-13	0	223095			668514	261087	0	65550	16674	2362.458274	1815.645161	8617	112.0967742	0
7-Mar-13	0	223008			670083	261911	0	65689	16781	2399.281471	1838.774194	8614	114.516129	0
8-Mar-13	0	223219			671553	262561	0	65826	16889	2436.104668	1861.903226	8613	116.9354839	0
9-Mar-13	0	223356			673803	263538	0	66018	17009	2472.927864	1885.032258	8611.5	119.3548387	0
10-Mar-13	0	223383			676572	264573	0	66227	17220	2509.751061	1908.16129	8610	121.7741935	0
11-Mar-13	0	223408			678867	265403	0	66502	17480	2546.574257	1931.290323	8618	124.1935484	0
12-Mar-13	0	223413			680736	266116	0	66520	17559	2583.397454	1954.419355	8624	126.6129032	0
13-Mar-13	0	223392			682890	266900	0	66693	17811	2620.220651	1977.548387	8622	129.0322581	0
14-Mar-13	0	223396			685212	267765	0	66950	17836	2657.043847	2000.677419	8626	131.4516129	0
15-Mar-13	0	223402			687386	268689	0	67213	18033	2693.867044	2023.806452	8623	133.8709677	0
16-Mar-13	0	223401			689865	269753	0	67337	18111	2730.69024	2046.935484	8628	136.2903226	0
17-Mar-13	0	223375			692482	270912	0	67344	18344	2767.513437	2070.064516	8630	138.7096774	0
18-Mar-13	0	223358			694554	271753	0	67480	18497	2804.336634	2093.193548	8639	141.1290323	0
19-Mar-13	0	223338			696427	272626	0	67535	18657	2841.15983	2116.322581	8641	143.5483871	0
20-Mar-13	0	223308			698444	273455	0	67631	18746	2877.983027	2139.451613	8640	145.9677419	0
21-Mar-13	0	223305			700470	274199	0	67671	18898	2914.806223	2162.580645	8648	148.3870968	0
22-Mar-13	0	223311			702466	274972	0	67741	19069	2951.62942	2185.709677	8644	150.8064516	0
23-Mar-13	0	223299			704916	275981	0	67776	19296	2988.452617	2208.83871	8643	153.2258065	0
24-Mar-13	0	223276			707607	277049	0	67836	19478	3025.275813	2231.967742	8642	155.6451613	0
25-Mar-13	0	223263			710014	277984	0	67903	19734	3062.09901	2255.096774	8640	158.0645161	0
26-Mar-13	0	223265			712354	279010	0	67924	19900	3098.922207	2278.225806	8643	160.483871	0
27-Mar-13	0	223259			714847	280122	0	67969	20066	3135.745403	2301.354839	8651	162.9032258	0
28-Mar-13	0	223211			716947	281045	0	67979	20196	3172.5686	2324.483871	8660	165.3225806	0
29-Mar-13	0	223194			719488	282212	0	68057	20318	3209.391796	2347.612903	8657	167.7419355	0
30-Mar-13	0	223156			721772	283182	0	68087	20661	3246.214993	2370.741935	8665	170.1612903	0
31-Mar-13	0	223140			723941	284368	0	68185	20761	3283.03819	2393.870968	8666	172.5806452	0
1-Apr-13	0	223094			726387	285520	0	68190	20985	3319.861386	2417	8667	175	0
2-Apr-13	0	223070			728488	286591	0	68248	21138	3356.684583	2585.666667	8673	177.056962	0
3-Apr-13	0	223032			731666	288049	0	68339	21484	3393.507779	2754.333333	8689	179.1139241	0
4-Apr-13	0	222993			733936	289402	0	68366	21541	3430.330976	2923	8688	181.1708861	0
5-Apr-13	0	222940			736333	290541	0	68417	21753	3467.154173	3091.666667	8683	183.2278481	0
6-Apr-13	0	222930			739374	291860	0	68428	22002	3503.977369	3260.333333	8687	185.2848101	0
7-Apr-13	0	222901			742998	293292	0	68468	22366	3540.800566	3429	8689	187.3417722	0
8-Apr-13	0	222855			745451	294525	0	68596	22583	3577.623762	3597.666667	8691	189.3987342	0
9-Apr-13	0	222808			747522	295529	0	68642	22650	3614.446959	3766.333333	8695	191.4556962	0
10-Apr-13	0	222768			749868	296567	0	68686	22803	3651.270156	3935	8699	193.5126582	0
11-Apr-13	0	222711			751953	297553	0	68737	23115	3688.093352	4103.666667	8694	195.5696203	0
12-Apr-13	0	222677			753974	298688	0	68771	23139	3724.916549	4272.333333	8692	197.6265823	0
13-Apr-13	0	222635			756327	300050	0	68783	23277	3761.739745	4441	8703	199.6835443	0
14-Apr-13	0	222613			760391	301421	0	69222	23453	3798.562942	4609.666667	8705	201.7405063	0
15-Apr-13	0	222565			764029	302363	0	69482	23673	3835.386139	4778.333333	8707	203.7974684	0
16-Apr-13	0	222545			766250	303219	0	69560	23829	3872.209335	4947	8704	205.8544304	0
17-Apr-13	0	222517			768648	304065	0	69588	23957	3909.032532	5115.666667	8706	207.9113924	0
18-Apr-13	0	222482			770909	304834	0	69626	24086	3945.855728	5284.333333	8709	209.9683544	0
19-Apr-13	0	222465			772782	305691	0	69629	24209	3982.678925	5453	8707	212.0253165	0
20-Apr-13	0	222428			775607	306660	0	69652	24375	4019.502122	5621.666667	8709	214.0822785	0
21-Apr-13	0	222399			779189	307672	0	69674	24626	4056.325318	5790.333333	8711	216.1392405	0
22-Apr-13	0	222361			782797	308556	0	69708	24852	4093.148515	5959	8707	218.1962025	0
23-Apr-13	0	222317			785703	309415	0	69773	24951	4129.971711	6127.666667	8715	220.2531646	0
24-Apr-13	0	222302			788196	310320	0	69771	25087	4166.794908	6296.333333	8719	222.3101266	0
25-Apr-13	0	222281			790386	311024	0	69766	25242	4203.618105	6465	8723	224.3670886	0
26-Apr-13	0	222280			792296	311724	0	69777	25447	4240.441301	6633.666667	8720	226.4240506	0
27-Apr-13	0	222243			794812	312864	0	69773	25492	4277.264498	6802.333333	8721	228.4810127	0
28-Apr-13	0	222220			797832	314376	0	70276	25715	4314.087694	6971	8725	230.5379747	0
29-Apr-13	0	222189			800090	315447	0	70305	25991	4350.910891	7139.666667	8724	232.5949367	0
30-Apr-13	0	222171			801966	316430	0	70426	26115	4387.734088	7308.333333	8719	234.6518987	0
1-May-13	0	222140			803931	317545	0	70646	26300	4424.557284	7477	8720	236.7088608	0
2-May-13	0	222121			805954	318634	0	70807	26501	4461.380481	7632.16129	8721	238.7658228	0
3-May-13	0	222109			807948	319529	0	70972	26519	4498.203678	7787.322581	8723	240.8227848	0
4-May-13	0	222093			810826	320797	0	71120	26690	4535.026874	7942.483871	8722	242.8797468	0
5-May-13	0	222059			813655	324219	0	71141	26900	4571.850071	8097.645161	8717	244.9367089	0
6-May-13	0	222055			816058	328258	0	71188	27133	4608.673267	8252.806452	8720	246.9936709	0
7-May-13	0	222017			818238	329823	0	71199	27269	4645.496464	8407.967742	8722	249.0506329	0
8-May-13	0	221995			820328	331820	0	71213	27417	4682.319661	8563.129032	8723	251.1075949	0
9-May-13	0	221968			822435	333420	0	71234	27581	4719.142857	8718.290323	8724	253.164557	0
10-May-13	0	221945			824954	334504	0	71253	27844	4755.966054	8873.451613	8726	255.221519	0
11-May-13	0	221924			827832	335788	0	71286	27887	4792.78925	9028.612903	8737	257.278481	0
12-May-13	0	221890			831187	337082	0	71317	28166	4829.612447	9183.774194	8738	259.335443	0
13-May-13	0	221854			833757	338058	0	71338	28451	4866.435644	9338.935484	8739	261.3924051	0
14-May-13	0	221883			835756	338891	0	71353	28613	4903.25884	9494.096774	8737	263.4493671	0
15-May-13	0	221874			837912	339942	0	71368	28812	4940.082037	9649.258065	8738	265.5063291	0
16-May-13	0	221865			840333	340768	0	71386	28967	4976.905233	9804.419355	8745	267.5632911	0
17-May-13	0	221840			842448	341596	0	71411	29122	5013.72843	9959.580645	8752	269.6202532	0
18-May-13	0	221812			845222	342507	0	71425	29292	5050.551627	10114.74194	8749	271.6772152	0
19-May-13	0	221797			847994	343591	0	71453	29580	5087.374823	10269.90323	8744	273.7341772	0
20-May-13	0	221771			850022	344389	0	71492	29818	5124.19802	10425.06452	8747.5	275.7911392	0
21-May-13	0	221747			852528	345369	0	71598	30078	5161.021216	10580.22581	8751	277.8481013	0
22-May-13	0	221744			854422	346057	0	71603	30178	5197.844413	10735.3871	8753	279.9050633	0
23-May-13	0	221707			856444	347381	0	71701	30307	5234.66761	10890.54839	8751	281.9620253	0
24-May-13	0	221705			858489	348648	0	71707	30472	5271.490806	11045.70968	8754	284.0189873	0
25-May-13	0	221219			861016	350163	0	71726	30643	5308.314003	11200.87097	8758	286.0759494	0
26-May-13	0	220944			864255	351323	0	71755	30899	5345.137199	11356.03226	8764	288.1329114	0
27-May-13	0	220911			866776	352526	0	71834	31230	5381.960396	11511.19355	8769	290.1898734	0
28-May-13	0	220888			869145	354699	0	71906	31306	5418.783593	11666.35484	8776	292.2468354	0
29-May-13	0	220868			871951	356008	0	71946	31526	5455.606789	11821.51613	8786	294.3037975	0
30-May-13	0	220847			874455	357168	0	72002	31713	5492.429986	11976.67742	8792	296.3607595	0
31-May-13	0	220867			876304	358071	0	72015	31923	5529.253182	12131.83871	8805	298.4177215	0
1-Jun-13	0	220899			879361	359321	0	72059	32104	5566.076379	12287	8803	300.4746835	0
2-Jun-13	0	220911			882736	360379	0	72084	32479	5602.899576	12421	8809	302.5316456	0
3-Jun-13	0	220904			885502	361365	0	72141	32710	5639.722772	12555	8817	304.5886076	0
4-Jun-13	0	220872			887760	362741	0	72154	32791	5676.545969	12689	8819	306.6455696	0
5-Jun-13	0	220862			890069	364262	0	72184	33047	5713.369165	12823	8828	308.7025316	0
6-Jun-13	0	220852			892667	365456	0	72202	33159	5750.192362	12957	8835	310.7594937	0
7-Jun-13	0	220853			894810	366739	0	72219	33457	5787.015559	13091	8838	312.8164557	0
8-Jun-13	0	220873			897411	367944	0	72235	33659	5823.838755	13225	8840	314.8734177	0
9-Jun-13	0	220863			900596	369471	0	72301	33797	5860.661952	13359	8874	316.9303797	0
10-Jun-13	0	220853			902790	370830	0	72306	34048	5897.485149	13493	8993	318.9873418	0
11-Jun-13	0	220856			905130	372117	0	72336	34274	5934.308345	13627	9061	321.0443038	0
12-Jun-13	0	220835			907452	373368	0	72430	34595	5971.131542	13761	9173	323.1012658	0
13-Jun-13	0	220831			910759	375269	0	72592	34724	6007.954738	13895	9258	325.1582278	0
14-Jun-13	0	220854			913958	376601	0	72751	35110	6044.777935	14029	9303	327.2151899	0
15-Jun-13	0	220848			917025	378087	0	72883	35160	6081.601132	14163	9385	329.2721519	0
16-Jun-13	0	220836			920000	380144	0	72965	35451	6118.424328	14297	9433	331.3291139	0
17-Jun-13	0	220810			923909	382532	0	73240	35665	6155.247525	14431	9495	333.3860759	0
18-Jun-13	0	220783			926769	384871	0	73342	36064	6192.070721	14565	9513	335.443038	0
19-Jun-13	0	220758			929202	386955	0	73549	36174	6228.893918	14699	9630	337.5	0
20-Jun-13	0	220727			932071	388656	0	73614	36496	6265.717115	14833	9648	339.556962	0
21-Jun-13	0	220693			935912	390293	0	73717	36628	6302.540311	14967	9698	341.6139241	0
22-Jun-13	0	220665			938766	391593	0	73773	36962	6339.363508	15101	9704	343.6708861	0
23-Jun-13	0	220636			942127	392908	0	73863	36986	6376.186704	15235	9757	345.7278481	0
24-Jun-13	0	220609			944340	394320	0	73989	37259	6413.009901	15369	9866	347.7848101	0
25-Jun-13	0	220564			946572	396079	0	74036	37522	6449.833098	15503	9878	349.8417722	0
26-Jun-13	0	220563			949548	397196	0	74081	37642	6486.656294	15637	9949	351.8987342	0
27-Jun-13	0	220517			952678	398706	0	74145	37888	6523.479491	15771	10013	353.9556962	0
28-Jun-13	0	220507			955206	399751	0	74209	38235	6560.302687	15905	10100	356.0126582	0
29-Jun-13	0	220495			956594	400405	0	74285	38589	6597.125884	16039	10103	358.0696203	0
30-Jun-13	0	220446			960083	402095	0	74292	38767.5	6633.949081	16173	10105	360.1265823	0
1-Jul-13	0	220427			962810	403458	0	74663	38946	6670.772277	16307	10177	362.1835443	0
2-Jul-13	0	220404			965737	405363	0	74824	39213	6707.595474	16447	10189	364.2405063	0
3-Jul-13	0	220366			969063	407220	0	74946	39454	6744.41867	16587	10223	366.2974684	0
4-Jul-13	0	220337			972204	408994	0	74967	39749	6781.241867	16727	10261	368.3544304	0
5-Jul-13	0	220311			975533	411048	0	75058	40169	6818.065064	16867	10266	370.4113924	0
6-Jul-13	0	220287			977910	413314	0	75132	40396	6854.88826	17007	10286	372.4683544	0
7-Jul-13	0	220286			980624	415160	0	75363	40721	6891.711457	17147	10310	374.5253165	0
